id_src,id_tgt,nb_cocitations
123,189,0.00653595
123,30,0.0511459
123,96,0.0798654
123,58,0.00821662
123,9,0.88283
43,62,0.482799
43,122,1.14999
22,122,0.0753088
22,123,0.174366
16,189,0.173203
16,123,0.00653595
148,189,0.00653595
148,122,0.0234127
148,123,0.00653595
36,96,0.794206
36,123,0.0210371
20,189,0.00653595
20,122,0.034508
20,123,0.410598
48,189,5.81365
48,123,0.213801
49,189,0.00653595
49,62,0.00653595
49,122,0.0138889
49,30,0.00653595
49,96,0.00653595
49,58,0.00653595
49,123,0.00653595
49,22,0.00653595
49,16,0.00653595
49,148,0.0138889
49,36,0.00653595
49,20,0.00653595
60,189,0.00961287
60,96,0.0255836
60,123,0.00653595
60,49,0.00653595
38,48,0.143579
174,43,0.333333
165,118,0.447619
165,43,0.0761905
63,44,0.13773
2,44,0.433333
2,63,3.23615
84,127,0.342857
36,127,1.12063
48,19,1.39841
48,127,0.67619
21,115,0.0365768
142,46,6.5404
42,28,0.49127
169,166,4.26515
26,166,0.047619
47,166,0.047619
47,169,0.480952
67,166,0.047619
67,169,0.047619
93,13,0.739488
148,14,3.65779
116,41,10.2312
100,137,0.13773
100,148,0.102016
74,137,0.1
74,148,6.60637
31,80,0.0277778
31,81,0.0277778
78,80,0.152381
78,31,0.0277778
113,81,0.121649
113,31,0.0292003
113,78,0.151086
94,63,0.110744
94,29,0.144322
23,112,1.28571
74,112,0.00833333
74,29,6.17862
96,68,0.310714
96,74,0.0183473
31,68,2.72567
31,112,0.00833333
126,74,0.0361111
126,31,0.0266753
120,103,0.404762
21,33,0.221122
105,33,0.105662
105,96,1.44404
10,96,2.17245
2,92,10.3667
108,6,0.191859
140,16,4.38292
140,108,0.0952381
40,34,1.08889
40,126,0.0688172
181,43,0.0802309
181,148,0.0151515
181,84,3.7803
71,181,0.0429293
36,71,0.481454
121,148,0.0151515
121,84,0.0151515
121,13,0.0503352
121,181,0.0151515
121,36,0.0497303
0,121,0.344519
4,181,2.05245
29,44,0.0452381
64,29,0.269549
17,44,0.0508658
17,29,0.0451441
16,93,0.314642
46,93,0.0277778
80,93,0.0277778
85,16,0.554329
85,46,0.275397
85,80,1.14596
165,80,0.0126161
148,117,0.00735294
148,80,0.368464
148,165,0.00735294
169,117,0.388305
169,165,0.107353
169,148,0.0225045
157,117,0.00735294
157,80,0.00735294
157,165,0.00735294
157,148,0.00735294
157,52,0.00735294
157,53,0.00735294
157,169,0.00735294
122,165,0.0236051
122,52,0.00735294
122,157,0.00735294
159,157,0.00735294
71,157,0.00735294
71,122,0.0649971
103,117,0.0225045
103,80,0.0430672
103,165,0.102591
103,157,0.00735294
103,122,0.00735294
103,159,0.0121148
152,117,0.009816
152,165,0.340686
152,148,0.00735294
152,157,0.00735294
152,122,0.0514006
128,80,0.0373014
128,165,0.0236051
128,148,0.00735294
128,169,0.00735294
128,157,0.00735294
128,103,0.00735294
128,152,0.184816
4,128,0.628846
70,148,0.0740196
70,157,0.00735294
49,117,0.17402
49,80,0.00735294
49,165,0.00735294
49,52,0.00735294
49,53,0.00735294
49,169,0.221639
49,157,0.00735294
49,159,0.00735294
49,152,0.00735294
49,128,0.00735294
49,70,0.00735294
34,110,3.84374
110,46,0.281818
130,110,0.0571429
64,110,0.047619
64,130,0.399181
92,110,0.047619
92,130,0.054155
84,158,2.14374
93,36,0.166667
129,16,0.089011
129,21,0.0919658
93,42,0.357572
85,109,0.923369
85,31,1.3524
100,8,0.243358
30,117,4.92823
8,142,0.0666667
73,36,1.91593
22,73,0.515152
42,121,0.177656
38,103,0.283333
18,140,0.333333
23,64,0.518342
92,23,0.110989
81,16,0.304866
63,14,0.25
181,40,1.02698
22,40,0.0250943
115,181,1.01991
115,22,0.013102
79,181,0.0865801
79,22,0.171429
79,58,4.64683
51,181,0.0047619
51,22,0.0607143
105,40,0.140246
105,51,0.0142857
83,181,1.01991
83,22,0.181139
129,181,0.05
129,105,0.0047619
154,181,3.06753
154,22,0.653247
134,181,0.0047619
134,22,0.0047619
134,79,0.00909091
69,22,0.0047619
133,181,0.0047619
133,22,0.0047619
133,79,0.109091
137,16,0.448671
137,34,2.51282
14,41,0.628571
67,110,0.075
111,38,0.285686
107,36,1.66637
55,29,0.181299
122,111,0.442857
42,36,0.738616
42,122,0.67619
148,107,0.00952381
148,111,0.12436
56,36,0.0205128
56,29,0.0356643
56,43,0.172028
56,111,0.403968
56,42,0.134799
30,56,0.0871795
109,122,0.120513
179,173,0.202381
31,179,0.0357143
105,173,0.702381
105,179,2.09615
175,173,1.36905
175,109,0.0485348
175,179,1.26282
175,31,0.369048
175,105,0.762821
114,173,0.202381
114,31,0.0357143
114,175,1.26282
38,28,0.0666667
183,107,0.0277778
183,121,0.0308547
183,80,0.0277778
183,9,3.97319
183,1,0.87488
183,71,0.0555556
183,4,1.44321
118,183,0.0634921
92,14,0.373203
116,163,0.105848
25,116,1.44432
14,163,0.615751
14,116,0.110989
39,31,0.054972
34,89,31.5373
47,31,0.0201735
98,31,0.018342
98,34,5.43664
156,68,0.0666667
120,68,0.0666667
120,156,0.0666667
38,64,0.634181
48,68,0.420513
32,109,0.0297135
22,44,0.064787
142,67,0.179118
130,10,21.4238
41,82,0.146446
8,38,0.191384
34,120,4.70839
104,64,0.0891533
72,64,0.0256608
107,81,0.219857
52,81,0.0422116
48,81,0.388412
85,48,0.21806
83,122,1.01818
83,81,0.0265152
55,83,0.11342
56,83,0.0181818
22,81,0.4759
33,43,0.10874
148,183,0.0503265
98,183,0.0387912
98,148,1.03571
16,183,0.0357143
109,63,1.4245
46,18,3.22164
38,55,0.054155
196,60,0.047619
196,55,0.047619
196,38,0.047619
4,196,0.453871
9,196,5.43691
121,85,0.344322
92,85,0.739869
92,121,0.333333
67,124,0.223485
67,135,0.0753968
14,135,0.114286
14,67,0.147829
67,54,0.114286
11,188,0.0699634
176,188,0.0604396
176,11,0.120675
15,188,0.0732601
40,188,0.0604396
111,188,0.0604396
111,176,0.0826618
111,40,0.249328
186,11,0.0571429
186,176,1.04762
186,15,0.047619
186,40,0.047619
186,111,0.047619
136,38,0.0814536
67,115,0.0683761
71,17,0.0611564
13,56,0.0969928
146,17,0.0156863
146,46,0.0403716
1,146,0.0666342
80,13,0.0156863
80,22,0.798705
80,146,1.01815
163,46,0.0147059
163,13,0.292087
163,1,1.08696
107,17,0.0204482
188,9,0.0223443
188,16,0.0223443
36,188,0.0351648
176,16,0.0604396
176,36,0.0128205
1,188,0.0223443
1,176,0.470675
30,188,0.0128205
4,188,0.0223443
4,176,0.295278
129,111,0.241172
129,188,0.0128205
129,176,0.0151194
33,47,0.161462
91,148,0.047619
139,61,0.0666667
73,61,0.0944444
73,139,0.566667
166,61,0.0666667
166,139,0.0666667
166,73,0.0666667
71,61,0.168089
71,139,0.0666667
71,166,0.195851
12,27,0.125381
12,73,0.00828157
44,34,9.83136
44,105,0.161104
44,73,0.00395257
44,36,0.13339
44,12,0.0706192
39,73,1.13173
39,44,0.0167731
26,34,3.04015
26,73,2.00395
26,12,0.00625142
26,44,0.285771
94,34,2.89228
94,73,0.00395257
94,12,0.228556
94,103,1.33729
94,26,0.0191041
75,34,0.971054
75,105,0.0221344
75,73,0.00395257
75,36,0.115499
75,12,0.00395257
75,39,0.0221344
75,30,1.11634
75,60,1.02247
75,47,0.00395257
75,94,0.0635467
14,129,0.010989
116,129,0.0206938
32,129,0.344322
32,14,0.126361
25,32,0.010989
34,129,3.4625
111,25,0.010989
152,60,0.0181818
152,10,0.0181818
152,91,0.0181818
103,109,4.5771
117,111,0.0194805
117,47,0.148485
103,111,1.27962
146,111,0.0416667
146,47,8.01515
146,103,0.0683761
114,111,0.115751
114,103,0.162771
1,117,0.0219436
92,117,0.0151515
92,114,0.0151515
39,117,0.148485
39,146,0.0151515
39,114,0.416739
143,111,0.0261405
143,47,0.0151515
143,117,0.0204147
143,103,0.0151515
143,146,0.0151515
143,1,0.0373737
143,92,0.0151515
143,0,0.237081
143,39,0.0151515
143,48,0.0151515
43,166,0.229437
6,166,1.11515
146,166,0.0818681
146,43,0.048567
146,6,0.0199134
146,16,0.0373737
73,23,0.0357143
137,13,0.142994
137,120,0.0409774
3,98,0.420873
18,98,0.0287582
18,3,0.00653595
104,3,0.00653595
104,30,0.356582
104,18,0.00653595
22,18,0.0287582
48,104,0.00653595
96,98,1.31949
96,18,0.00653595
96,104,0.0216875
53,98,0.111573
53,3,1.03942
53,104,0.00653595
39,18,0.106536
41,104,0.0560012
41,96,0.670028
70,104,0.00653595
70,39,0.279011
29,98,3.45403
29,104,0.00653595
105,104,0.358051
71,18,0.0428996
71,104,0.00795842
71,39,0.382045
71,47,3.72318
73,84,0.0979798
73,115,0.164646
73,102,0.459091
104,10,0.0407925
58,91,1.05019
185,0,0.0776557
185,48,0.0666667
185,16,0.133333
88,156,0.0357143
162,53,0.0151515
162,9,3.08121
162,1,0.138167
162,68,0.0151515
162,13,0.11039
162,34,0.0151515
162,105,0.0246753
162,48,0.0151515
4,162,0.26039
124,163,5.52802
40,109,0.066623
176,109,0.0579365
176,68,0.0888889
24,183,0.0344779
81,183,0.0277778
81,24,0.22402
81,71,0.897659
181,183,0.0277778
181,24,0.0277778
181,81,0.0277778
135,79,1.70988
109,84,0.0361971
100,58,0.693408
100,84,0.0171495
100,109,0.0918987
23,98,0.421551
36,80,0.047619
109,80,0.0658009
144,80,0.047619
144,36,0.047619
66,80,0.147619
66,144,0.047619
108,134,0.0357143
154,108,0.0508658
40,108,0.0357143
43,108,0.217532
155,29,0.480952
37,40,0.166667
21,40,0.168817
81,123,0.355728
8,123,0.0803629
13,123,0.11049
13,81,0.481002
128,123,1.92315
128,13,0.0317783
119,123,0.0310023
119,8,1.57139
119,13,0.0310023
119,0,2.9452
82,13,0.185764
82,119,0.0317783
78,123,0.0549052
195,16,1.2
87,40,0.122222
87,195,0.1
66,176,0.0245211
96,97,0.00584795
96,92,0.0209995
158,97,0.00584795
67,96,0.69719
17,96,0.480744
17,158,0.174665
95,97,0.215582
95,96,0.0186685
95,158,0.00584795
95,17,0.00584795
35,97,0.178363
35,17,0.0100146
35,95,0.0186685
21,97,0.381828
46,96,1.75459
46,158,0.296887
46,35,1.64484
11,158,3.08776
66,101,0.010989
111,101,0.480433
24,101,0.628207
43,101,0.239715
74,111,1.10225
19,101,0.010989
19,111,2.05475
58,31,0.0357143
130,58,0.0400433
11,31,0.0444897
11,130,0.0436665
22,130,0.246728
76,105,0.955556
35,87,0.0498956
158,87,0.0440476
170,16,0.0429293
170,24,0.0429293
170,15,0.0151515
170,4,0.0151515
170,111,0.0151515
14,170,0.0151515
6,170,0.0429293
92,170,0.0151515
99,23,1.57619
16,99,0.166667
19,23,0.179487
136,111,0.0382302
44,111,0.205618
64,136,0.132967
23,34,11.2287
14,35,0.0781702
14,158,0.0365079
14,23,0.0223443
149,34,0.482898
149,23,0.0799774
149,14,0.00952381
29,14,0.17619
29,149,0.342857
70,34,6.94454
70,14,0.00952381
70,149,0.111204
41,149,0.00952381
119,70,0.147619
119,9,5.4662
119,53,0.097619
119,22,0.0619048
99,22,0.0357143
88,63,0.23793
86,92,0.047619
86,88,0.0606909
74,158,1.14613
31,158,0.0698413
108,101,0.0405983
165,101,0.0277778
165,11,0.05
162,11,0.047619
162,5,1.57234
18,11,0.054972
18,162,0.047619
95,8,0.0277778
95,33,0.529794
78,95,0.0277778
62,95,0.222222
65,8,0.0277778
65,33,0.0297939
65,78,0.0944444
65,1,4.5396
65,62,0.0277778
68,26,1.0
79,48,0.268048
21,79,0.179267
34,79,7.57662
154,21,0.722125
152,81,0.566667
42,6,4.03339
2,42,1.25152
5,42,1.57783
156,64,0.180952
52,68,0.220563
127,41,0.0848485
148,41,4.25
42,118,0.0602887
42,71,1.53095
31,118,0.0604396
31,56,0.0600305
31,55,0.0600305
53,155,0.151271
52,155,0.101515
71,155,0.262821
118,155,0.0961538
79,155,0.047619
79,53,0.0519481
79,52,0.047619
79,71,0.0519481
79,118,0.047619
83,189,0.433333
10,189,0.1
171,21,0.0808303
7,21,0.116545
7,16,0.0781746
7,171,0.0808303
110,22,0.0388602
89,110,0.0404475
124,94,0.010989
124,22,0.0778498
124,89,0.136783
135,94,0.0467033
135,124,0.010989
111,94,2.01784
111,110,0.010989
111,124,0.021978
11,110,1.34662
143,4,0.102259
143,94,0.021978
143,22,0.344322
143,110,0.010989
143,9,0.413248
143,89,0.0332112
143,124,0.180037
143,135,0.010989
143,11,0.010989
29,124,0.0356643
29,143,0.010989
6,110,0.404254
6,124,0.0418914
170,11,0.0277778
170,0,0.0277778
5,170,0.0277778
21,170,0.0277778
184,5,0.135747
184,136,0.0607466
55,79,0.0753968
41,79,1.02778
29,79,0.0944444
119,79,0.0277778
119,55,0.0735171
119,110,0.0277778
119,41,0.0277778
119,43,0.0373016
119,29,0.0277778
43,37,0.244655
156,37,0.0222222
60,145,0.0222222
60,7,0.0222222
30,7,1.02222
171,145,0.0332112
12,7,0.0332112
12,171,0.0332112
133,156,0.010989
135,156,0.010989
156,111,0.05
156,158,0.0222222
63,158,6.37778
63,156,0.05
156,103,3.6
138,163,0.0222222
18,138,0.0944444
36,138,0.0461251
16,138,0.860891
38,163,0.391667
40,163,0.0509804
40,138,0.0222222
40,18,0.122222
40,38,0.0509804
48,138,0.0888889
48,40,0.0688172
79,163,0.0379085
79,138,0.0222222
79,18,0.0295752
79,38,0.0295752
83,61,0.447619
67,18,0.0277778
64,18,0.183333
66,18,0.05
73,121,0.0222222
169,73,0.0888889
34,121,0.0720058
34,169,1.10404
189,121,0.0626729
189,73,0.0222222
189,169,0.0222222
189,34,0.370707
68,121,0.0222222
68,71,0.136508
68,169,0.0579365
68,189,0.0222222
84,92,0.227106
84,103,0.0698413
154,120,0.047619
63,154,1.27973
70,154,0.0519481
42,27,6.28886
42,140,0.782053
98,42,0.866545
107,140,0.010989
107,98,0.018342
21,107,0.129331
138,70,0.0683473
43,138,2.17113
121,103,1.0
60,51,0.0697436
24,51,0.419744
32,165,0.1
8,19,0.406798
31,66,0.061862
176,34,4.83333
130,140,1.37267
3,66,0.595877
118,109,0.0497696
55,28,0.640598
56,58,0.0128205
56,28,0.0405983
118,28,1.5406
15,55,0.0458292
15,56,0.027972
68,56,0.0128205
68,118,0.0128205
199,32,0.0371468
199,11,0.361111
199,87,0.0655082
199,46,1.19646
199,100,0.0371468
140,78,1.0
93,66,0.0181818
93,71,0.0181818
93,0,4.93015
120,35,0.0239029
120,158,0.0239029
116,35,0.0222222
116,158,0.0222222
135,176,0.0666667
22,137,0.0409774
21,117,0.0793363
118,21,0.090217
134,117,0.010989
134,21,0.010989
134,70,0.015318
134,118,0.010989
48,134,0.0291708
36,70,0.465303
8,134,0.010989
53,134,0.0512426
29,117,0.0776557
85,117,0.010989
85,70,0.010989
85,134,0.010989
85,36,0.177656
85,8,0.192807
85,53,0.110989
85,29,0.0428072
121,21,0.036044
121,134,0.010989
121,29,0.0261405
42,117,0.0126697
42,134,0.277656
171,137,0.344322
21,137,0.679672
185,137,4.69281
185,171,0.010989
185,21,0.010989
36,171,0.110989
36,185,0.010989
12,185,0.010989
145,137,0.110989
145,185,0.010989
0,145,0.010989
64,137,2.01301
64,171,0.010989
64,185,0.010989
64,145,0.010989
24,145,0.018342
7,185,1.17766
7,36,0.0193223
7,64,0.010989
7,24,0.018342
84,171,0.010989
159,33,0.015873
123,11,0.0844693
123,17,0.0209995
123,55,0.0178348
123,159,0.00584795
89,123,0.814998
4,123,0.433873
124,159,0.0106099
124,123,0.0512403
101,55,0.103792
101,159,0.00584795
101,123,0.571699
167,17,0.0106099
167,33,0.0597441
167,159,0.0106099
167,123,0.00584795
167,89,0.00584795
167,124,0.190696
167,101,0.0240298
62,17,0.0487772
62,101,1.1178
150,33,2.37554
150,123,0.00584795
150,124,0.0141813
150,101,0.00584795
150,62,1.01418
150,1,1.0407
96,124,0.00584795
96,167,0.0280702
96,150,0.0240298
56,123,0.0153718
56,124,0.0543328
56,101,0.00584795
114,101,2.81421
3,17,0.0610287
3,55,0.33093
3,159,0.0336257
3,124,0.0804111
3,167,0.0240298
3,62,0.214955
3,56,0.0153718
42,15,1.2163
13,42,2.01591
132,41,0.0181818
95,32,1.81915
116,44,0.382265
200,48,0.0555556
200,121,0.0555556
64,200,0.0555556
58,121,0.0598846
58,200,0.0572362
109,121,0.0650794
109,200,0.0555556
133,121,0.0555556
133,200,0.0555556
133,64,0.056978
133,109,0.156978
9,200,6.23224
163,200,0.0555556
163,133,0.0555556
198,6,1.00476
41,36,0.619963
101,120,0.047619
101,92,0.047619
101,63,2.0754
183,85,2.93713
10,52,1.49194
10,118,0.102591
42,113,0.108333
67,107,0.158868
67,165,0.0666667
67,70,0.418182
76,98,0.619631
86,43,0.0833333
15,194,0.1
132,5,0.513698
80,40,0.00833333
80,154,0.0847106
81,39,0.178386
81,11,0.427575
81,40,0.0305556
81,154,0.0370915
58,81,0.0370915
135,39,0.0114103
135,80,0.0305556
135,81,0.0336325
47,81,0.325211
116,2,0.00740593
33,2,0.0114103
33,116,0.0252991
165,64,0.169744
165,2,0.103077
184,64,0.00307692
184,2,0.00307692
184,47,0.00307692
184,116,0.00307692
184,33,0.00307692
184,165,0.00307692
62,165,0.00307692
62,184,0.00307692
130,2,0.103077
130,33,0.00307692
130,165,0.112601
130,184,0.00307692
130,62,0.00307692
39,33,0.0257477
39,165,0.34514
39,184,0.00307692
39,130,0.769744
54,64,0.00307692
54,2,0.0573238
54,47,0.00307692
54,116,0.00740593
54,33,0.00307692
54,165,0.00307692
54,184,0.00307692
54,62,0.00307692
54,130,0.00307692
54,39,0.00307692
71,2,0.00307692
71,184,0.00307692
71,130,0.100263
71,54,0.0182284
48,165,0.00307692
48,184,0.00307692
48,54,0.00307692
102,33,0.00307692
102,184,0.169744
102,130,0.00307692
102,71,0.217363
21,2,0.161136
20,130,0.212601
20,54,0.00537577
196,64,0.00307692
196,2,0.00307692
196,47,0.00307692
196,116,0.00307692
196,33,0.00307692
196,165,0.00307692
196,184,0.00307692
196,62,0.00307692
196,130,0.00307692
196,39,0.00307692
196,71,0.00307692
196,48,0.00307692
196,0,0.130562
196,20,0.00307692
135,64,0.33641
135,2,0.00970478
135,33,0.00307692
135,165,0.00307692
135,184,0.00307692
135,62,0.050696
135,130,0.00307692
135,71,0.0212587
135,21,0.00307692
115,33,0.00307692
115,165,0.00307692
115,184,0.00307692
115,62,0.0461441
115,130,1.00308
115,71,0.0589647
22,116,0.0367027
22,184,0.00307692
22,54,0.00307692
22,196,0.00834008
4,184,2.37389
111,165,0.0252991
111,184,0.00834008
111,130,8.01394
111,196,0.00307692
129,47,0.00537577
129,33,0.00307692
129,184,0.00307692
129,62,0.00307692
129,130,0.0126007
129,39,0.0148996
129,71,0.0126007
129,48,0.0212587
129,20,0.00537577
81,2,0.0308547
81,116,0.00307692
81,165,0.0807326
81,184,0.00307692
81,130,0.00307692
81,54,0.00307692
81,102,0.00961287
81,21,0.0225214
81,196,0.00307692
81,115,0.0461441
81,129,0.00307692
190,55,0.0666667
190,56,0.0666667
121,11,0.0194805
81,121,0.0525253
189,167,0.0373737
189,81,0.0373737
48,167,0.0572872
34,167,0.0660173
34,81,3.39935
1,189,1.18182
102,141,1.01515
65,30,0.10597
132,30,0.371976
16,65,3.17061
136,120,0.2
67,140,0.0702899
42,67,0.0666667
29,138,1.55
0,138,1.47441
130,138,0.05
30,72,1.19268
66,23,0.340686
158,64,3.50735
65,23,0.00735294
65,64,1.86137
65,35,0.0201735
65,158,0.00735294
71,23,1.50735
71,109,0.53112
71,65,0.00735294
138,30,0.534882
13,138,0.144224
127,138,0.0222222
127,140,0.0222222
13,150,0.0128205
39,150,0.0128205
156,177,0.1
68,38,0.615729
111,87,1.07972
120,12,0.0409774
2,46,1.04893
91,113,0.443089
91,2,0.0234848
91,80,0.341667
111,80,0.341667
146,2,0.00833333
146,24,0.00833333
41,33,0.039564
24,79,0.569744
127,79,0.0818182
163,103,0.0755189
12,71,0.0357143
12,163,0.0357143
10,154,1.38485
48,73,5.29444
169,100,0.047619
41,67,3.57374
169,168,0.0818182
121,41,0.0151515
155,121,0.0357143
131,24,0.107714
131,95,0.437341
131,44,0.00936907
131,10,0.09817
72,24,0.00201613
72,44,0.00201613
72,131,0.00201613
32,131,0.0150671
94,131,3.30554
1,131,1.05625
16,131,0.478421
63,131,0.0228656
87,95,0.197723
87,44,0.26149
87,131,0.0148366
87,94,0.175219
148,95,0.00201613
148,10,2.50202
148,131,0.102016
148,72,0.00201613
148,94,0.00201613
148,63,0.346338
148,87,0.00201613
13,131,0.935349
92,44,0.0299882
92,131,0.0434284
67,131,0.0148366
67,148,0.0499488
61,44,0.0130051
61,131,1.01484
61,148,0.0686828
64,131,0.0205346
137,95,0.0496352
137,44,2.00202
137,10,0.115436
137,131,0.00201613
137,72,0.00201613
137,94,0.00201613
137,63,0.0171676
137,87,0.00201613
137,92,0.00201613
137,67,0.335349
137,61,0.00201613
21,131,0.222739
21,72,0.0297939
46,131,0.0505509
46,137,0.0171676
5,131,0.0331786
9,131,0.403357
100,131,0.0927228
199,24,0.0377304
199,95,3.50937
199,10,0.182969
199,131,0.390321
199,72,0.00201613
199,94,0.442702
199,16,0.168683
199,63,0.00201613
199,148,0.00201613
199,13,0.00201613
199,92,0.00201613
199,64,0.00201613
199,137,0.00201613
199,21,0.00936907
33,131,0.00201613
33,72,0.00201613
33,32,0.00201613
33,148,0.00201613
33,92,0.00201613
33,67,0.0115399
33,137,0.00201613
33,100,0.00201613
33,199,0.00201613
132,24,0.385349
132,44,0.00936907
132,148,0.00201613
132,137,0.00201613
132,199,0.142702
132,33,0.168683
48,95,0.0242384
48,131,0.00201613
48,72,0.00201613
48,94,0.060602
48,137,0.102016
48,199,0.00201613
48,132,0.690905
65,44,0.138856
65,10,0.0103495
65,131,0.188856
65,72,0.00201613
65,32,0.0411873
65,87,0.00201613
65,148,0.00201613
65,13,1.34953
65,92,0.0201979
65,67,0.0186828
65,61,0.00201613
65,137,0.00201613
65,48,0.0148366
111,95,2.06782
111,131,0.00771413
111,72,0.335349
111,199,0.00201613
111,132,0.067817
111,65,0.00201613
118,189,0.0222222
118,81,1.02958
167,118,0.0269841
167,107,0.142136
14,20,1.0794
34,173,0.1
203,173,1.1
203,34,0.1
109,203,0.1
60,203,10.2
121,122,0.538474
77,122,0.0135965
77,71,0.0204147
77,121,0.00772621
77,163,0.00526316
77,114,0.0160595
77,80,0.00772621
77,107,0.0205467
77,117,0.00772621
77,159,0.00526316
77,55,0.0160595
77,82,0.00772621
77,8,0.00772621
143,71,0.0687552
143,121,0.00526316
143,163,0.00526316
143,80,0.00526316
143,107,0.402089
143,159,0.00526316
143,55,0.00526316
143,82,0.0274854
143,8,0.338596
143,77,0.00526316
165,82,0.00526316
165,77,0.00526316
165,143,0.00526316
128,77,0.0160595
128,143,0.0330409
33,121,0.00772621
33,117,0.0124881
33,77,0.00772621
33,143,0.4632
119,71,0.0195489
119,121,0.014787
119,163,0.343358
119,80,0.00526316
119,107,0.0228456
119,117,0.00526316
119,159,0.0100251
119,77,0.0180837
119,143,1.67193
119,165,0.014787
166,122,0.0274854
166,121,2.10288
166,163,2.10906
166,114,0.00526316
166,80,0.0528822
166,107,0.234546
166,117,3.24011
166,159,0.190112
166,55,0.0307979
166,82,0.0528822
166,77,0.00526316
166,143,0.00526316
166,165,0.105263
166,128,0.0327485
166,33,0.00526316
166,119,0.00526316
21,113,0.3868
115,82,0.0357143
109,79,0.215152
76,34,0.822511
61,103,0.0666667
73,168,0.0666667
20,72,0.0555556
41,72,0.188889
71,78,0.409159
38,42,0.489869
98,163,0.346154
98,166,0.0201735
118,98,0.0201735
146,98,0.0128205
66,166,0.0128205
66,118,0.111125
66,146,0.0128205
204,174,0.1
204,4,0.1
120,204,0.1
30,204,0.1
128,27,0.0193223
172,8,0.0473526
172,128,0.010989
107,172,0.010989
155,8,0.021978
155,128,0.010989
155,172,0.010989
155,107,0.0238095
0,172,0.0238095
122,27,0.0238095
122,172,0.010989
122,155,0.010989
114,172,0.0473526
114,155,0.010989
109,128,0.010989
109,155,0.021978
165,172,0.677656
165,155,0.010989
78,172,0.010989
78,53,0.0285427
78,109,0.016837
78,165,0.010989
81,27,0.037406
81,172,0.010989
81,114,1.09735
81,109,0.016837
152,25,0.1
94,25,0.1
94,152,0.1
132,25,0.1
132,152,0.1
65,11,0.416667
52,126,0.183089
166,42,0.166667
82,20,0.141969
33,66,0.0405983
22,141,0.0199134
32,127,0.166667
13,166,0.0330409
19,118,0.0357143
19,52,0.0357143
19,107,0.0485348
94,2,0.188889
141,166,0.0222222
107,141,0.0269841
163,141,0.0269841
128,141,0.455556
124,166,0.0222222
121,141,0.0222222
121,124,0.0356743
21,78,0.0185176
111,78,1.01099
128,21,0.352656
128,111,0.010989
124,21,0.0261405
74,78,0.0126697
74,107,0.344322
74,128,0.010989
74,124,0.0776557
163,78,2.26586
163,74,0.0387668
10,124,1.06741
10,163,0.344322
121,78,0.010989
121,111,0.015318
121,74,0.010989
121,10,1.01099
44,181,0.147619
44,69,0.0627706
84,44,0.162821
143,118,0.0634921
53,143,0.0634921
79,121,0.00740593
108,121,0.004329
108,79,0.004329
120,121,0.004329
120,79,0.004329
120,108,0.004329
30,108,2.04004
130,121,0.0138528
130,79,0.337662
130,108,0.004329
130,46,0.347821
130,120,0.004329
195,121,0.004329
195,11,0.0519481
195,13,0.337662
195,79,0.004329
195,108,0.004329
195,46,0.004329
195,120,0.004329
195,30,3.00433
195,0,0.604329
195,130,0.004329
48,108,0.352814
48,120,0.104329
48,195,0.004329
63,121,0.004329
63,130,0.010865
63,195,0.337662
76,121,0.004329
76,79,0.004329
76,130,1.00433
76,195,0.004329
76,48,0.004329
34,108,3.43766
34,130,6.36861
34,195,0.337662
111,195,1.33766
117,79,0.004329
117,108,0.004329
117,120,0.00600968
117,130,0.004329
117,195,0.004329
117,63,0.0265512
117,76,0.004329
71,11,0.296448
71,108,0.00575148
71,120,0.004329
71,195,0.004329
71,76,0.00575148
100,121,0.004329
100,79,0.0339042
100,120,0.004329
100,130,0.004329
100,195,0.004329
100,117,0.004329
58,108,0.004329
58,117,0.00600968
58,71,0.00959216
1,195,0.004329
140,154,0.00307692
48,140,0.347399
98,154,0.0277947
179,154,0.33641
179,140,0.00307692
179,48,0.00307692
179,98,0.00307692
79,140,0.169744
79,98,0.00307692
79,179,0.00307692
121,154,0.050696
121,98,0.00307692
121,179,0.00307692
114,140,1.00308
114,98,0.00307692
114,79,1.00308
4,179,0.871259
101,154,0.33641
101,140,1.26404
101,48,2.44157
101,98,0.137652
101,179,0.00307692
101,79,0.0114103
101,121,0.0212587
21,179,0.00307692
21,114,0.087326
24,140,0.0708458
24,179,0.050696
43,179,0.187925
183,154,0.00307692
183,140,0.00670011
183,48,0.00307692
183,179,0.00307692
183,79,0.00307692
183,114,0.00307692
183,101,0.00307692
36,179,0.00307692
13,179,0.00307692
13,183,0.0662239
60,121,3.00308
15,179,0.00307692
15,101,1.0253
189,154,0.00961287
189,140,0.00307692
189,98,0.00307692
189,179,0.00307692
189,79,0.00307692
189,114,0.00307692
189,101,0.00307692
189,24,0.00307692
189,13,0.00307692
6,179,0.00307692
6,121,0.0235897
47,179,0.00307692
47,121,0.0126007
47,183,0.0233668
47,189,0.00961287
5,179,0.00307692
5,121,0.00307692
5,183,0.00307692
5,189,0.00307692
51,140,0.00307692
51,98,0.00307692
51,179,0.00307692
51,121,0.00307692
51,101,0.00307692
51,21,0.00307692
51,189,0.00961287
51,47,2.70406
51,5,0.366487
61,140,0.00307692
61,179,0.00307692
61,79,0.0252991
61,121,0.00307692
61,114,0.00307692
61,101,0.503077
61,183,0.00307692
